CaseType,weighted_sum_trans_equity,female_male_ratio,gross_assets,liability_assets_ratio,oper_inc_net_inc_ratio,main_busi_net_inc_ratio,profit_net_inc_ratio,regis_capital,paidin_capital,certif,modify_times,tax_abnormal,register_type,economic_type,pnl_dummy,fair_value_change,oper_total_profit_ratio,total_profit,asset_re
3,,,,,,,,50,0,,,0,,,,,,,
3,,,,,,,,50,50,,,0,,,,,,,
3,,0.9,-0.16307001,-0.912214004,-0.809741118,0.177127893,-0.957949527,5000,0,,6,1,8,238,0,0.346501518,-1.666584652,-144.0179761,-0.993623913
0,,,,,,,,0,0,,,0,24,211,1,-2.063322657,0.760859432,-0.787724361,0.708680552
3,,1.57037037,,,,,,5000,0,,12,1,8,226,0.333333333,-0.090860973,-0.416858499,-2574.638592,3332.974086
3,,0.871428571,,,,,,500,0,,,1,8,238,0,1.184380952,0.989190375,-19549.98439,265.7434079
3,,,,,,,,4990,0,,9,0,,,,,,,
3,,,,,,,,5000,0,,2,1,8,192,0.333333333,0.824153536,-5.452962884,-10666.80613,16666666.47
3,,,,,,,,500,0,,,0,19,222,1,0.457992853,-0.222514667,0.62123261,-1.722918785
3,,0.5625,9613.119167,0.088118107,2.514996441,2.343418666,1.086220126,3000,3000,,17,0,8,192,0.666666667,-0.191372405,0.970217006,38150846.75,139445960.8
3,342.6238181,2.547619048,,,,,,2000,2000,,17,0,8,121,0.333333333,0.561120623,1.033445804,9076670.736,77304149.94
3,,,,,,,,50,50,,5,0,8,211,-1,-0.402827048,-0.423155217,-0.692155586,333333.9492
3,,,,,,,,10,10,,,0,,,,,,,
3,,0.416666667,,,,,,5000,0,,16,0,8,222,-0.333333333,0.875980494,-0.260502322,-334.0799987,16666668.07
3,,,,,,,,716,,,17,0,,,,,,,
2,,0.381840761,436390.1357,0.948295746,13.50553359,14.58579587,1.381811173,40000,0,2,15,0,2,168,0.333333333,0.663644067,0.98252778,27348483.39,2958120000
3,,,2492.447838,,,,,1000,1000,,7,0,8,193,0.5,0.919575397,0.38619244,-164352.7693,16229475.82
3,,0.571428571,-0.103624499,9.535237116,3.166681494,-0.8526181,3.385285357,1500,0,,7,0,,,,,,,
3,,,,,,,,200,200,,,0,8,105,1,1.466111698,2.434058151,0.253152211,-0.023146173
3,,,,,,,,0,0,,1,0,8,127,-1,1.133411179,-11.46089511,0.113606112,4.360339844
3,,,,,,,,100,0,,,1,8,211,-1,-0.02752977,0.788353956,-0.617596222,0.336011639
1,,0.509199134,,,,,,,,2,3,0,,,,,,,
3,,,,,,,,5000,0,,,0,8,211,1,-0.560024935,1.636595959,-859.1651733,2499.926839
3,,1.2,,,,,,0,0,,4,0,,,,,,,
3,,,,,,,,100,0,,,0,,,,,,,
3,,,,,,,,5100,0,,,0,,,,,,,
3,,0.477272727,,,,,,300,300,,,0,19,206,1,0.049062578,0.718630231,-4258.961708,1263887.379
3,,,,,,,,500,500,,,0,,,,,,,
3,225.8364306,1.259259259,,,,,,1500,1500,,28,0,8,120,-0.333333333,1.179187288,2.216719352,0.32876417,8167519.818
3,,,,,,,,,0,,7,0,,,,,,,
3,,,,,,,,1500,1500,,10,1,8,222,1,1.927457296,0.202223258,-4593.631825,9925700.088
3,,,,,,,,49701,49701,,1,0,18,211,0,1.351121072,-0.355083001,-0.300045152,500.1167482
3,,,,,,,,0,,,4,0,,,,,,,
3,,,,,,,,300,0,,,0,8,134,0,-0.537136163,4.351070748,0.169813196,150.4679469
3,,,,,,,,0,0,,,0,8,182,-1,1.253542924,3.750495519,0.407010774,-0.707971212
3,,,,,,,,1000,1000,,1,0,8,53,1,,1.00039607,-3333.998439,9996660.829
3,,,,,,,,3,3,1,6,0,19,152,-1,-0.365775232,1.199504014,-0.405870908,0.13659857
3,,0.571428571,,,,,,10,0,,4,0,8,129,1,1.394462949,-0.599320511,-0.921129501,50002.50963
3,,0.727272727,97.67169631,-0.003323555,0.942889002,-0.494415226,0.482640324,100,100,,,0,8,238,0,-0.53604451,4.233864342,-1733.509653,309999.0132
3,,,,,,,,3,3,,1,0,8,211,-1,0.610700085,0.413169805,-4000.804699,33333.50306
3,,,,,,,,3000,0,,,0,,,,,,,
3,,0.35,,,,,,0,0,1,20,0,,,,,,,
3,,,,,,,,100,0,,2,0,8,222,-1,1.746885712,0.591645429,-0.948724915,0.214576306
3,,0.516835017,,,,,,20,20,,3,0,8,210,0.333333333,0.101662493,-0.855909391,-0.482895077,68333.82381
3,,,,,,,,0,,,,0,8,222,0,0.206824118,1.065567505,-1.11529162,0.11841254
0,,0.452380952,100.6634488,0.011115295,1.462102686,-0.329105948,0.071719795,100,,,6,0,,,,,,,
3,,0.4,0.966941057,1.29346453,-0.66523003,0.969759207,8.050387256,50,0,,,0,19,55,-1,,,,50.78407177
3,,,,,,,,10000,0,,,0,,,,,,,
3,,,,,,,,1000,600,,14,0,,,,,,,
3,,3.055555556,10000.26711,0.999995705,-0.229560923,0.83937491,-0.052448298,10000,0,,1,0,,,,,,,
3,,,,,,,,10,10,,,0,,,,,,,
3,,,,,,,,4,,,,0,,,,,,,
3,,,,,,,,0,0,2,9,0,27,168,0,0.82870293,0.037051772,-0.584154967,-0.579108391
3,,0.850793651,,,,,,0,0,1,25,0,,,,,,,
3,,,,,,,,50,50,,1,0,8,193,0,0.041685883,1.12066296,-4800.512392,234735.0765
3,,,,,,,,2000,2000,,,0,,,,,,,
3,,,,,,,,0,0,,,1,8,211,-1,1.303615439,-0.18043629,1.147007943,-0.259841242
3,,,,,,,,10,,,,0,,,,,,,
3,,,,,,,,5000,5000,,4,0,8,192,-1,-0.722608851,-2.185348581,-0.76910956,-0.870513955
3,,,,,,,,0,,,,0,,,,,,,
3,,,,,,,,0,,,,0,,,,,,,
3,,0.271717172,5000.639207,1.06E-05,1.320885533,-1.638569281,0.063570495,5000,5000,,6,0,8,195,0.2,-0.028396997,0.421166213,-1239.94208,12504550.47
3,,,,,,,,10,10,1,4,0,,,,,,,
3,,0.593434343,,,,,,1000,0,,,0,8,238,-0.333333333,0.458507116,-0.031291756,-299953.1779,933.5057737
0,,,,,,,,0,0,1,18,0,,,,,,,
3,,,998.6326381,0.047457426,-0.195075568,-1.003076222,1.613194584,1000,1000,,11,0,8,144,0,0.432609749,0.668793193,-37777.93598,7208212.47
3,,0.6375,,,,,,8133.3393,800,,4,0,,,,,,,
3,,,,,,,,0,0,,,0,8,206,1,-0.353281742,0.39738434,-1.830227881,-0.30290992
3,,,,,,,,2000,2000,,98,0,,,,,,,
3,,,,,,,,0,0,,,0,,,,,,,
3,,,,,,,,4000,800,,,0,8,169,1,-0.060432762,-2.004399615,0.604089924,0.220548984
3,,0.672222222,,,,,,0,0,,12,0,8,168,0.333333333,0.104432273,0.273873543,1.157679239,0.316377471
1,,,,,,,,1.7,1.7,,,0,,,,,,,
3,,,,,,,,200,0,,,0,,,,,,,
2,,,,,,,,10000,10000,1,2,1,19,221,1,-1.17305445,0.794682847,-23299267.01,13010813.24
1,,,,,,,,,,,,0,,,,,,,
3,,,,,,,,100,0,,,0,,,,,,,
3,,,,,,,,10,,,,0,,,,,,,
3,,,,,,,,1500,1500,1,7,1,8,192,0.333333333,-0.556188843,1.062781849,3684.042968,10333433.7
3,,,,,,,,100,0,,,0,,,,,,,
3,,,,,,,,100,100,,2,0,,,,,,,
3,,0.555555556,1.798325202,0.183547645,0.081781823,0.053805147,1.56628741,1,0,,1,0,19,211,0.5,-0.355764522,0.006502111,-8.745909863,2500.608387
3,,,,,,,,3000,0,,,0,8,211,1,0.512123923,0.317198446,3.039996266,1.235816875
3,,1.368055556,,,,,,5000,0,,2,0,19,211,-1,-0.785440617,1.000683572,-131826.6366,95600.26297
3,,,,,,,,10000,490,,6,0,8,211,0.333333333,-0.168114965,-0.045939314,-3085627.505,9459256.642
3,,1.75,-0.247758736,-0.242145162,0.002759048,-0.744753225,-1.486343045,50,0,,2,0,8,211,0,-0.822421135,-4.838354989,0.214310448,499998.8162
3,,,,,,,,100,0,,,0,,,,,,,
3,,,,,,,,2000,0,,3,0,,,,,,,
3,,0.922222222,,,,,,100,100,,6,0,19,211,0.6,-0.289623124,-0.022061901,2120.829715,253704.8771
3,,,,,,,,1000,0,,,0,,,,,,,
3,,,,,,,,0,,,,0,,,,,,,
3,,,,,,,,50,0,,,0,,,,,,,
3,,1.616666667,-1.043911253,0.549015637,-3.523082385,-9.015285107,-3.852469912,20000,0,,2,0,8,158,0,0.086083125,0.355883633,-258.8961896,49.8949162
3,,0.25,13.19268511,2.953163126,-0.432099714,0.152849408,1.099500679,1238,0,,1,0,8,221,0,-0.316614005,-0.005748424,-479665.692,3533750.816
3,,,,,,,,500,0,,,0,,,,,,,
3,,,,,,,,100,0,,2,0,,,,,,,
3,,,,,,,,3,3,1,3,0,8,61,,,,,
3,,,30.44728594,-0.003596791,-1.869954582,-1.431790371,-0.338847448,30,0,,,0,,,,,,,
3,,,,,,,,3,3,,,0,8,211,0,0.61981273,3.524723003,-28999.16942,11001.41686
3,,,,,,,,1000,1000,,5,1,8,195,1,-0.891754492,2.172228686,-0.322990705,9999.954821
3,,1.166666667,,,,,,0,0,,24,0,,,,,,,
2,,0.662347988,,,,,,150,150,,19,0,19,209,0,-0.042228205,0.886885381,5257368.439,22491283.18
3,,1.2,,,,,,,0,,,0,19,210,-1,-0.115775363,-12.91601372,-0.269289993,-0.246585558
0,,,,,,,,100,100,,,0,,,,,,,
3,,,,,,,,50000,10000,,5,0,8,172,0,2.019040669,0.999897969,-25335.86567,153017667
3,,0.444444444,,,,,,68000,0,,,0,8,192,1,1.011388161,-0.861538138,-0.717104411,9999.475633
3,,,,,,,,20000,20000,,7,0,,,,,,,
3,5.534042398,0.418401207,16262675.31,0.449930673,-0.266136611,-0.245155058,0.825991926,500,500,,,0,8,172,0.2,-0.037379181,1.000000676,-4888730.986,23584054.1
3,6.226894706,0.583333333,2957.342844,-0.000335309,-14.46328762,-14.76432904,2.950307879,3000,3000,1,28,0,19,172,0.2,-0.743981291,5.02229201,-321306.2002,17621199.99
3,,,,,,,,0,,,3,0,,,,,,,
0,,,,,,,,2000,2000,,25,0,8,192,1,-0.36665061,0.653168934,-21862.18075,-0.28783535
0,,,,,,,,2000,2000,,25,0,8,192,1,-0.36665061,0.653168934,-21862.18075,-0.28783535
3,,,,,,,,50,50,1,,0,8,56,1,,1.07651853,-2656.786511,493.8615972
3,,0.237037037,0.059316707,1.430771835,4.754353089,-3.77003482,11.45045342,2000,0,,,0,8,210,0.5,0.099532502,-2.612908847,-0.55703986,10001000.54
3,,0.3,0.305512556,-0.147008532,1.998511043,-0.375784581,0.244048792,20000,0,,,0,,,,,,,
3,,0.326923077,,,,,,100,0,,,0,19,211,0,0.935312763,0.999948524,31613.28533,812000.0101
3,,,,,,,,500,0,,1,0,19,211,0,0.291009312,-0.871396054,1.101247326,-0.182801205
0,,,,,,,,1000,0,,,0,,,,,,,
1,,1.069444444,,,,,,0,,2,17,0,,,,,,,
3,,,,,,,,3,3,,,0,8,61,1,,0.999956616,-5342.221309,22214.70589
3,,0.916666667,,,,,,0,0,,3,0,10,170,0,-0.792399759,-0.023477623,0.138451457,-0.437327233
3,,,,,,,,2000,,,1,0,8,130,1,0.397737877,-0.011018553,0.373510038,13342334.16
3,,,,,,,,100,100,,2,1,,,,,,,
3,,,,,,,,0,0,,8,0,,,,,,,
3,,0.5,,,1.546577108,1.544319098,,0,0,1,8,0,,,,,,,
3,,1.333333333,,,,,,50,50,,,0,8,193,0,-0.319476248,0.215783215,-17777.90974,0.397191905
3,,,,,,,,50,50,,6,1,8,222,0.333333333,0.486644805,0.152835559,-800.8397027,116766.2804
3,,,,,,,,10,10,,,0,,,,,,,
3,,,,,,,,100,0,,1,0,,,,,,,
3,,,,,,,,3,,,,0,,,,,,,
3,,0.666666667,,,,,,1000,0,,,0,8,172,-1,-0.247220337,-2.482550424,0.678322063,99998.27659
3,,,,,,,,50,50,,,0,8,23,,,,,
3,,,,,,,,10000,10000,,,0,,,,,,,
3,,,,,,,,500,0,,,0,8,66,1,,,,4999998.172
3,,,,,,,,220,0,,1,0,,,,,,,
3,,,,,,,,50,,,,0,,,,,,,
3,,,299.7600664,-0.004207981,-0.472109685,1.425609943,0.254945311,300,0,,,0,8,134,1,1.400655868,0.217023818,-1.392229886,1500.757641
1,,,,,,,,,,,,0,,,,,,,
3,,,,,,,,10,0,,,0,,,,,,,
3,,,,,,,,500,500,,3,0,19,193,-1,-0.646142466,0.645399065,-1.509074563,0.176878426
1,,,,,,,,,,,,0,,,,,,,
3,,,,,,,,26,0,,,0,,,,,,,
3,,,,,,,,1000,0,,,0,,,,,,,
3,298.0718235,0.645833333,,,,,,498,498,,22,0,19,221,-1,-0.616997914,0.834654281,1.245588278,10000.41495
3,,0.590788224,,,,,,0,0,1,28,0,,,,,,,
3,,1.233333333,-1.016186089,1.036422456,0.614836452,-0.018036639,0.491503239,10000,,,3,0,8,205,-1,1.177150371,1.104301875,-0.858464169,-0.062159146
3,,,,,,,,500,0,,,0,,,,,,,
3,,0.84047619,,,,,,5,0,,8,0,,,,,,,
3,,,,,,,,50,50,,6,0,,,,,,,
2,62.63776348,0.845154845,,,,,,3000,800,,20,0,8,192,0.666666667,0.49919645,1.000168132,8614550.1,263737999.8
3,,,,,,,,0,0,,,0,8,67,,,,,
3,,0.394444444,,,,,,10000,0,,11,0,19,206,1,-0.129993476,1.01197084,-126081.5992,100000002
3,,,,,,,,120,0,,,1,8,222,0,-0.025728553,-3.682960019,0.524525427,0.39446797
3,,,,,,,,2000,,,,0,8,97,-1,1.7305714,0.011398689,0.674290594,0.890470606
3,,,,,,,,1000,0,,2,1,8,193,-0.333333333,0.865088541,2.221865426,-832.9521146,-0.0878069
3,,,,,,,,50,50,,,0,8,148,-0.333333333,0.42796053,-2.408663893,2707.461306,355052.9573
3,,,,,,,,1,0,2,12,0,,,,,,,
3,,,,,,,,10,,,,0,,,,,,,
3,,0.233333333,,,,,,100,0,,,0,8,210,-0.333333333,0.033630852,-1.245179303,-0.143257114,36667.92317
3,,0.2,,,,,,0,0,,3,0,15,170,0.5,0.028174773,0.287263605,-289000.6094,249999.8168
3,,,,,,,,50,10,,,0,8,211,1,-0.355058906,1.723087213,0.259304549,1.891390501
3,,,,,,,,0,,,,0,,,,,,,
3,307.5466646,0.981547619,29.91032849,-0.178356102,-103.4438412,-98.42158518,6.001167747,1000,100,,10,0,8,238,0.5,0.285183306,-2.967220531,-17097.41731,339999.6273
3,,,,,,,,100,0,,10,0,8,210,-1,-1.483694685,-1.967886147,-1.016655495,0.810628279
3,,,,,,,,100,100,,7,0,,,,,,,
3,,,,,,,,10,,,,0,8,222,-1,-1.078918527,-1.248333389,0.991316021,-0.192302311
3,,,,,,,,50,0,,,0,,,,,,,
2,,,,,,,,6000,6000,,10,0,19,172,0.333333333,-0.280460937,0.99988087,-884933.5588,76071560.4
3,,,,,,,,10,,,3,0,,,,,,,
3,,1.111111111,1016.276399,0.034259327,0.068142128,-0.100645691,1.174540213,1000,1000,,10,0,8,238,1,-0.76757092,0.728199857,-49862.54715,10157299.97
3,,,,,,,,50,0,,,0,19,211,0,-1.320823031,1.04474049,0.801185024,250.7679113
3,,,,,,,,10,10,,,0,8,61,,,,,
3,3.839330922,3.238095238,,,,,,2010,0,,5,0,19,206,0,-0.312586105,5.13441901,-0.342601476,0.517135811
3,,,,,,,,500,0,,,0,19,210,1,-0.621910424,-16.5151852,-0.082752038,-1.760776214
3,,0.375,,,,,,190,0,,,0,8,228,-1,-0.600895054,1.00036022,-67499.29752,949999.1504
3,,,,,,,,1000,0,,,0,8,222,-1,-1.59402294,1.654927039,-0.45162294,-1.071479849
2,,0.534329848,,,,,,23671.0814,22543.8848,,34,0,3,168,0.714285714,42.29536546,0.816810482,98851214.23,2850678334
2,,0.534329848,,,,,,23671.0814,22543.8848,,34,0,3,168,0.714285714,42.29536546,0.816810482,98851214.23,2850678334
3,,0.73030303,14170.20464,5.103805612,-4.353332935,-4.354520376,0.999653889,1000,1000,,8,0,19,192,0.333333333,-0.067283872,1.328131375,-4784818.567,102336200.1
3,,,,,,,,100,0,,2,0,,,,,,,
0,,,,,,,,1000,0,,,0,,,,,,,
3,,,,,,,,50,,,,0,,,,,,,
3,,0.617470581,,,,,,0,0,1,10,0,27,168,1,-1.318852369,0.415579165,-0.709806842,-0.773026807
3,,,,,,,,100,100,,,0,,,,,,,
1,,,,,,,,50,50,,4,0,19,238,1,-2.306173738,-0.85429161,-1.385755192,1.180388489
3,,,,,,,,300,0,,,0,8,206,-1,1.174926604,2.995062172,0.218528,2.822231723
3,39.73744121,0.480633897,12212.3525,0.363751018,2.192582618,2.184826194,1.013420641,12345,1000,,22,0,8,87,0.6,0.087983779,2.758886417,342255.1476,58982182.43
3,,0.708333333,589.0696108,0.481985435,19.31407727,19.19682667,1.542347032,250,250,,2,0,8,238,0,-0.428721246,868.728164,-452367.4874,1343932.969
3,,1.263888889,4900.91238,-8.74E-06,-7.441920173,3.335963029,5.489788952,5000,200,,12,0,6,192,0.5,0.044049074,0.741350655,-1658666.4,1500000.175
3,,,,,,,,10,10,,,0,19,210,1,0.553682742,0.24288207,-1.363405825,0.38040033
3,,0.966666667,-0.75330128,-1.1066883,0.201488151,0.623618671,-0.216160225,500,0,,3,0,19,210,-1,1.790265722,-0.344522728,1.092860644,1666832.817
3,,,109.3025031,0.539424509,3.300797515,-16.16176846,-12.47602578,100,100,,2,1,8,222,0.6,0.426612017,0.808561053,-1839.600638,817239.9733
2,,3.333333333,104410.0806,0.474663735,6.080406273,6.079654516,1.3105315,2000,2000,,44,0,19,195,0.666666667,-0.03209911,0.935469666,246657234.2,3418756000
3,,0.8,0.559435888,-3.390138498,2.253515247,-0.707494056,0.508537068,1000,1000,,,1,8,182,0.6,0.309167109,0.915860309,-35844.92223,4976448.996
3,,,,,,,,2000,2000,,6,0,,,,,,,
2,,0.752777778,1170.396641,0.204106081,0.381871724,-0.647503794,-0.458532697,1000,1000,,4,0,8,145,1,-1.152322334,1.806678803,-823.5779653,36579540.07
3,,,,,,,,200,200,,,0,8,211,1,0.36705267,8.595100796,0.018152835,50000.19026
3,,,,,,,,100,0,,,0,19,210,0,0.409528649,-17.8517895,0.00739435,49.69777696
3,,,,,,,,50,50,,3,0,8,211,-1,0.950414724,-0.078239833,1.27377907,-0.5645038
3,,,,,,,,500,0,,,0,8,211,0,-0.184289366,3.930737112,0.01525675,249.7590069
3,,,,,,,,3,0,,,0,,,,,,,
3,,1.435897436,,,,,,3,3,,,0,19,210,0.333333333,0.268936407,1.000052718,-14734.98458,3940.616967
3,,,,,,,,500,500,,21,0,8,238,-1,0.088290938,3.392928102,0.471547094,-0.555140953
3,155.9847845,0,,,,,,3000,0,,4,0,8,222,-0.333333333,-0.134807037,2.221290523,-1000.498925,-0.298362036
3,,,,,,,,0,0,,2,1,8,238,1,0.414191566,2.026425427,0.354717709,1.082736329
3,,,,,,,,3,3,1,,0,19,131,0,0.772767477,0.83890527,-348.8850505,14652.24877
3,,,,,,,,100,100,,,0,,,,,,,
3,,,,,,,,0,0,,1,0,8,211,-1,0.551922774,0.313059024,0.26828062,-1.156252804
2,,0.487987681,156318.6201,0.920921926,6.936418476,6.302871373,1.277040136,11660.83,,2,32,0,2,168,0.333333333,-1.126411506,1.017603981,13917931.62,948939999.4
2,,,,,,,,1000,1000,,1,0,,,,,,,
2,,,,,,,,1000,1000,,1,0,,,,,,,
3,,,,,,,,100,100,,,0,,,,,,,
3,,,,,,,,0,0,,,0,8,211,-1,-0.048492368,5.70448034,0.326201961,49999.64845
3,,,,,,,,30,0,,,0,,,,,,,
1,,,,,,,,5000,5000,,9,0,8,211,1,-0.032365122,4.762046841,-0.577158949,0.259991135
3,,,,,,,,20,,,,0,,,,,,,
3,,2.25,,,,,,0,0,1,3,0,,,,,,,
3,,,,,,,,20,20,,,0,,,,,,,
3,,,,,,,,,0,1,,0,8,121,-1,1.23121155,-1.474702649,0.488551643,-3.252536832
3,,1.583333333,8.221943293,0.04101606,0.38896045,0.049247643,0.851271856,10,10,,,0,19,55,1,,1.000045392,-10594.07401,61436.31957
2,116.5821161,1.611111111,,,,,,31000,31000,2,30,0,8,162,0.333333333,-0.410030322,228.0637686,-217849.2646,348013333.6
2,116.5821161,1.611111111,,,,,,31000,31000,2,30,0,8,162,0.333333333,-0.410030322,228.0637686,-217849.2646,348013333.6
2,116.5821161,1.611111111,,,,,,31000,31000,2,30,0,8,162,0.333333333,-0.410030322,228.0637686,-217849.2646,348013333.6
3,,,,,,,,0,0,,2,0,8,211,-1,1.17593521,9.254118088,0.138335044,0.706293054
3,,,,,,,,2000,,,3,0,4,182,1,-0.428817437,-2.19912463,-0.124754392,-0.326430975
3,,,,,,,,10,0,,,0,,,,,,,
3,,,,,,,,100,100,,,0,,,,,,,
2,,0.375,,,,,,0,0,,20,0,1,168,0,-1.110262761,-0.832048348,-0.672806892,-0.729214646
3,,0.1,,,,,,1000,1000,,13,1,8,49,0,,1.310413021,-555575.7748,30368401.77
2,,,,,,,,500,500,,,0,,,,,,,
3,,,,,,,,100,,,3,0,,,,,,,
3,,,,,,,,500,0,,,0,,,,,,,
3,,0.353703704,,,,,,1000,1000,,13,0,8,238,0,0.354198829,0.998539431,-132690.6211,33336666667
3,,0.958730159,,,,,,0,0,1,25,0,,,,,,,
3,,,,,,,,0,0,,8,0,19,210,-1,0.728642595,-2.19851902,0.13456962,-0.110837532
2,,,,,,,,13060,13060,,3,0,19,192,0,0.138651293,3.415102363,-1058261.886,144966250.1
3,,,,,,,,500,500,,2,0,8,48,-1,,,,5000000.624
3,,,,,,,,200,0,,,0,,,,,,,
3,,,,,,,,2,,,,0,,,,,,,
3,,,,,,,,50,0,,,0,19,206,-0.333333333,0.257571802,0.48227676,-3283.360325,39999.46078
3,,,,,,,,200,200,,1,0,8,210,0.333333333,0.876888724,4.044586459,-3114.949965,1999296.721
3,,,,,,,,5000,5000,,,1,8,206,0,0.918829666,0.950779985,-16999.73639,-0.563741124
3,,,,,,,,50,0,,6,0,,,,,,,
3,,,,,,,,20,20,,4,0,8,144,0,-0.607211459,0.684173685,-2047.06093,109451.7187
3,,0.992997199,,,,,,0,0,,6,0,10,168,0,0.785459725,1.350322495,0.31032229,0.563698666
3,,,,,,,,50,,,2,0,,,,,,,
3,,,,,,,,68,0,,,0,,,,,,,
3,,,,,,,,100,100,,7,0,19,133,1,0.659650965,1.738960183,-0.306604142,486995.5457
3,,0.666666667,5000.069702,,,,,5000,0,,,0,19,211,1,-0.62757901,-0.007218026,-2280.152319,2499.815063
3,,0.737373737,3276188.7,0.66723006,-8.251698997,-6.770451989,1.742000523,200,1000,,19,0,8,222,-0.6,0.236254264,2.531582796,-43725.05551,6126064.498
3,,,,,,,,200,200,2,24,0,8,76,1,,0.977277032,-20409.39462,1529238.892
3,,,,,,,,50,0,,,0,,,,,,,
3,,,,,,,,10,,,,0,,,,,,,
3,,0.968915344,,,,,,1000,1000,,,0,19,67,,,,,
3,,0.578571429,5152.899092,0.642944244,1.214004614,1.262702375,1.094882704,18000,0,,11,0,8,206,1,1.133641487,0.748073118,180597.0902,188956666.2
2,,0.935185185,,,,,,3000,3000,,9,0,26,171,-0.2,0.269960754,1.005666425,1450439.478,24533619.67
2,,0.935185185,,,,,,3000,3000,,9,0,26,171,-0.2,0.269960754,1.005666425,1450439.478,24533619.67
2,,0.935185185,,,,,,3000,3000,,9,0,26,171,-0.2,0.269960754,1.005666425,1450439.478,24533619.67
3,,0.583333333,-1.050133668,-1.79455946,0.938276514,2.661800191,-0.161447319,1000,1000,,3,0,8,192,0.333333333,0.14019437,-1.92626798,0.855030471,3333331.364
1,176.4213066,0.85,,,,,,500,500,,29,0,8,22,0,0.155014741,0.750181466,-49379.08159,2674665.456
1,176.4213066,0.85,,,,,,500,500,,29,0,8,22,0,0.155014741,0.750181466,-49379.08159,2674665.456
3,,,,,,,,5000,0,,,0,19,212,0,1.820813252,2.037390168,-0.419312984,2.409297007
3,,,,,,,,3,3,,,0,8,211,0,-1.363068811,-0.734538522,-8636.503228,6364.132156
3,,,,,,,,1000,1000,,7,0,8,137,0.333333333,0.982112653,0.857389162,-1073.175594,3317091.229
3,,1.022222222,,,,,,10000,10000,,4,0,8,206,1,-0.670027587,-7.790912514,-4717.912697,50002498.79
3,,,973.1547865,0.005937709,-0.034171775,-0.072000533,1.455364088,1000,1000,,13,1,8,67,1,,0.974216879,-133986.7809,14899598.22
3,,,,,,,,20,20,,,0,8,211,-0.333333333,-0.367761316,-1.734059714,0.861568705,67.33821446
3,,,,,,,,30,,,,0,,,,,,,
3,,,,,,,,120,0,,,0,,,,,,,
3,45.56900261,0.329618019,,,,,,5000,0,,13,0,8,192,-0.333333333,0.586763198,0.50376809,-1582752.245,49999998.99
3,,2,50.05389764,0.007221146,-2.186505846,0.308069254,-1.449440125,100,100,,,0,8,211,-1,-1.057417548,-0.97261482,0.942635499,49.25427706
3,,1.2,,,,,,0,0,,4,0,,,,,,,
3,,,,,,,,0,0,,,1,8,211,1,-1.378321999,0.377834341,-61123.85846,0.009697276
2,,,,,,,,,,,,0,,,,,,,
2,,0.597357911,,,,,,0,,2,8,0,9,168,1,-1.496435339,2.880120936,0.513681385,0.125259177
1,,,,,,,,6000,6000,,53,0,8,221,0.2,1.265861434,3.565408553,779378.6969,56055059.74
3,,0.781318681,999.7708672,0.000355936,1.29532926,-0.683307907,-0.646467873,61224.9,0,,11,0,6,238,-0.333333333,0.619750054,-0.192232975,32666.87714,96969999.11
2,,0.735422602,,,,,,,,,13,0,,,,,,,
3,,0.833333333,100.0133294,-0.003740295,-0.686495123,-0.031436875,0.888856199,5000,70000,,11,0,19,206,0,0.701248153,2.717150585,-0.645791543,0.711580565
3,,0.140918822,,,,,,1050,1050,1,7,0,19,156,-0.333333333,-0.697386895,1.166611709,829565.8901,26466050.16
3,,0.140918822,,,,,,1050,1050,1,7,0,19,156,-0.333333333,-0.697386895,1.166611709,829565.8901,26466050.16
3,,,,,,,,200,0,,,0,,,,,,,
3,,0.540740741,0.039582413,0.164038588,43.59077817,30.28172891,18.82348884,100,0,,,1,8,211,0.333333333,0.110923819,0.334933204,-467.1069957,9300.352246
3,,,,,,,,0,,,7,0,,,,,,,
3,,,,,,,,2100,,,,0,,,,,,,
0,,1.75,10.52218444,-0.037399787,0.318184789,9.318868996,6.108980912,10,0,,,0,,,,,,,
0,,,,,,,,2000,2000,,25,0,8,192,1,-0.36665061,0.653168934,-21862.18075,-0.28783535
0,,,,,,,,2000,2000,,25,0,8,192,1,-0.36665061,0.653168934,-21862.18075,-0.28783535
3,,,,,,,,5000,5000,,18,0,,,,,,,
3,,0.645833333,,,,,,100,0,,,0,,,,,,,
1,,0.586229086,,,,,,0,0,1,16,0,15,168,-1,-0.083154067,2.148852323,-0.473377556,0.081806965
1,,0.676190476,,,,,,5000,500,,36,0,19,211,0.666666667,-1.099711791,1.000101454,-2445604.448,6109091.699
1,,0.676190476,,,,,,5000,500,,36,0,19,211,0.666666667,-1.099711791,1.000101454,-2445604.448,6109091.699
3,,,,,,,,2000,1040,,2,0,8,195,0.333333333,-0.64777638,1.202121979,-356171.8375,63317999.43
3,,,,,,,,1000,1000,,2,1,8,192,-0.333333333,1.082286371,0.515847675,-10500.32143,6640467.402
3,,,,,,,,50,10,,,0,,,,,,,
3,,,,,,,,100,100,,2,0,,,,,,,
3,,,,,,,,2000,0,,,0,8,211,-1,-3.338178342,0.116788395,1.322188365,1.246481656
3,,0.624338624,,,,,,12100,100,,27,0,8,111,1,-0.410518546,-3.65989208,-0.49961592,-0.985133849
0,,,,,,,,10,10,,7,0,8,211,-1,-0.460441965,1.791129637,-0.89520355,0.892954519
